id_test,accepted_binomial,EUNIS_name,original_name,contributor_name,contributor_email,cocontributors,doi,collection_year,collection_site,collection_country,iso_code,latitude,longitude,coordinate_accuracy,storage,substrate,experiment_length,scarification,stratification,other_treatments,water_potential,photoperiod,light_quality,T_day,T_night,seeds_sown,seeds_germinated,changed
952,Thymus vulgaris,Thymus vulgaris,Thymus vulgaris,,,,10.1093/aob/mcq017,2007,SE Iberian Peninsula,Spain,ES,38.27504625,-1.428970456,5.00E+05,stored_20°C;40-50%RH_1 year,agar,60,heat_120°C_5 min,none,none,0,0,none,20,20,100,95,
953,Thymus vulgaris,Thymus vulgaris,Thymus vulgaris,,,,10.1093/aob/mcq017,2007,SE Iberian Peninsula,Spain,ES,38.27504625,-1.428970456,5.00E+05,stored_20°C;40-50%RH_1 year,agar,60,heat_120°C_10 min,none,none,0,0,none,20,20,100,90,
954,Thymus vulgaris,Thymus vulgaris,Thymus vulgaris,,,,10.1093/aob/mcq017,2007,SE Iberian Peninsula,Spain,ES,38.27504625,-1.428970456,5.00E+05,stored_20°C;40-50%RH_1 year,agar,60,heat_120°C_5 min,none,none,0,0,none,20,20,100,70,
955,Thymus vulgaris,Thymus vulgaris,Thymus vulgaris,,,,10.1093/aob/mcq017,2007,SE Iberian Peninsula,Spain,ES,38.27504625,-1.428970456,5.00E+05,stored_20°C;40-50%RH_1 year,agar,60,none,none,none,0,0,none,20,20,100,86,
956,Thymus vulgaris,Thymus vulgaris,Thymus vulgaris,,,,10.1093/aob/mcq017,2007,SE Iberian Peninsula,Spain,ES,38.27504625,-1.428970456,5.00E+05,stored_20°C;40-50%RH_1 year,agar,60,none,none,smoke_1 : 1,0,0,none,20,20,100,100,
957,Thymus vulgaris,Thymus vulgaris,Thymus vulgaris,,,,10.1093/aob/mcq017,2007,SE Iberian Peninsula,Spain,ES,38.27504625,-1.428970456,5.00E+05,stored_20°C;40-50%RH_1 year,agar,60,none,none,smoke_smoke 1 : 10,0,0,none,20,20,100,96,
958,Thymus vulgaris,Thymus vulgaris,Thymus vulgaris,,,,10.1093/aob/mcq017,2007,SE Iberian Peninsula,Spain,ES,38.27504625,-1.428970456,5.00E+05,stored_20°C;40-50%RH_1 year,agar,60,none,none,water control (pH 5.53; seeds immersed in distilled water for 24 h before sowing,0,0,none,20,20,100,88,
2013,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_48 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,5,5,100,94,
2021,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_48 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,10,10,100,92,
2029,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_48 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,15,5,100,63,
2037,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_48 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,15,15,100,90,
2045,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_48 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,20,10,100,94,
2054,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_48 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,20,20,100,90,
2061,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_48 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,25,15,100,86,
2070,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_48 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,25,25,100,73,
2078,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_48 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,30,20,100,66,
2086,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_10 month,paper,70,none,none,none,0,12,white,20,10,100,92,
2108,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_10 month,paper,70,none,none,none,0,12,white,20,10,100,98,
2110,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_10 month,paper,70,none,none,none,-0.1,12,white,20,10,100,98,
2112,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_10 month,paper,70,none,none,none,-0.2,12,white,20,10,100,95,
2114,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_10 month,paper,70,none,none,none,-0.3,12,white,20,10,100,98,
2116,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_10 month,paper,70,none,none,none,-0.4,12,white,20,10,100,88,
2117,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_10 month,paper,70,none,none,none,-0.6,12,white,20,10,100,67,
2119,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_10 month,paper,70,none,none,none,-0.8,12,white,20,10,100,38,
2121,Tolpis barbata,Tolpis barbata,Tolpis barbata,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_10 month,paper,70,none,none,none,-1,12,white,20,10,100,6,
4189,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,none,0,14,white,24,18,80,12,
4190,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,smoke (placing seeds in a 250-mlvacuumflask into whichsmokewas continuously funneled for 10 min),0,14,white,24,18,80,25,
4191,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,smoke (placing seeds in a 250-mlvacuumflask into whichsmokewas continuously funneled for 20 min),0,14,white,24,18,80,10,
4192,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,smoke_Charred Wood Treatment (10 ml of an aqueous suspension of charred wood = 2.5g/l),0,14,white,24,18,80,4,
4193,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,smoke_Charred Wood Treatment (10 ml of an aqueous suspension of charred wood = 5g/l),0,14,white,24,18,80,7,
4194,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,smoke_Charred Wood Treatment (10 ml of an aqueous suspension of charred wood = 10g/l),0,14,white,24,18,80,3,
4195,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (1 mM NaNO2),0,14,white,24,18,80,3,
4196,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (10 mM NaNO2),0,14,white,24,18,80,3,
4197,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (25 mM NaNO2),0,14,white,24,18,80,0,
4198,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (50 mM NaNO2),0,14,white,24,18,80,0,
4199,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (100 mM NaNO2),0,14,white,24,18,80,0,
4200,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (1 mM KNO3),0,14,white,24,18,80,0,
4201,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (10 mM KNO3),0,14,white,24,18,80,2,
4202,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (25 mM KNO3),0,14,white,24,18,80,0,
4203,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (50 mM KNO3),0,14,white,24,18,80,4,
4204,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (100 mM KNO3),0,14,white,24,18,80,4,
4205,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (1 mM NH4Cl),0,14,white,24,18,80,4,
4206,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (10 mM NH4Cl),0,14,white,24,18,80,5,
4207,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (25 mM NH4Cl),0,14,white,24,18,80,4,
4208,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (50 mM NH4Cl),0,14,white,24,18,80,4,
4209,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (100 mM NH4Cl),0,14,white,24,18,80,0,
4210,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (1 mM NH4NO3),0,14,white,24,18,80,13,
4211,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (10 mM NH4NO3),0,14,white,24,18,80,10,
4212,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (25 mM NH4NO3),0,14,white,24,18,80,6,
4213,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (50 mM NH4NO3),0,14,white,24,18,80,2,
4214,Trifolium angustifolium,Trifolium angustifolium,Trifolium angustifolium,,,,10.1023/a:1021997118146,1998,"Badajoz, central-western Spain",Spain,ES,39.16666667,-7,5.00E+05,stored_room costoreditions,other,35,boiling water_cooling for 8 hr,none,nitrate_Nitrogen Salts Treatment (100 mM NH4NO3),0,14,white,24,18,80,0,
694,Trifolium arvense,Trifolium arvense,Trifolium arvense,,,,doi.org/10.1007/s12224-019-09349-0,2012,southwestern Anatolia,Turkey,TR,37.3,27.96666667,100,stored_20°C;50%RH;darkness_4 months,agar,62,none,none,none,0,0,none,20,20,100,4,
695,Trifolium arvense,Trifolium arvense,Trifolium arvense,,,,doi.org/10.1007/s12224-019-09349-0,2012,southwestern Anatolia,Turkey,TR,37.3,27.96666667,100,stored_20°C;50%RH;darkness_4 months,agar,62,heat_100°C_5 min,none,none,0,0,none,20,20,100,2,
582,Trifolium campestre,Trifolium campestre,Trifolium campestre,,,,10.1002/cbdv.201300191,2011,nd,Tunisia,TN,36.5831,9.351408,5.00E+05,fresh,paper,10,none,none,surface sterilised in 15% NaClO_20 min_rinsed with dist H2O_0.0 (Control),0,12,fluorescent,25,25,60,58,
583,Trifolium campestre,Trifolium campestre,Trifolium campestre,,,,10.1002/cbdv.201300191,2011,nd,Tunisia,TN,36.5831,9.351408,5.00E+05,fresh,paper,10,none,none,surface sterilised in 15% NaClO_20 min_rinsed with dist H2O_Substrate: 0.2 mg/ml essencial Cupressus arizonica Leaf oil,0,12,fluorescent,25,25,60,44,
584,Trifolium campestre,Trifolium campestre,Trifolium campestre,,,,10.1002/cbdv.201300191,2011,nd,Tunisia,TN,36.5831,9.351408,5.00E+05,fresh,paper,10,none,none,surface sterilised in 15% NaClO_20 min_rinsed with dist H2O_Substrate: 0.4 mg/ml essencial Cupressus arizonica Leaf oil,0,12,fluorescent,25,25,60,30,
